"TraceType","Continuous"
"TriggerType",""
"SamplePeriod","0:0:10:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","29999"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix","1#机器时序"

"SampleTimingType","interval"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","False:::"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","True"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","0"
"StartRawTime","1739181533108760814"
"Index","Date","ClockTime","RawTime","TraceSampID","gSt1Feedingtensionstrap_StateOut.nstatus_Auto:INT","gSt2Feedingandhandling_StateOut.nstatus_Auto:INT","gSt2Feedingandhandling_StateOut.nstatus_Auto_1:INT","gSt2Feedingandhandling_StateOut.nstatus_Auto_2:INT","gSt3FeedingPreposition_StateOut.nstatus_Auto:INT","gSt4Feedingandscraping_StateOut.nstatus_Auto:INT","gSt5FeedScrape_StateOut.nstatus_Auto:INT","gSt6HotpressShaping_StateOut.nstatus_Auto:INT","gSt7FeedingScanning_StateOut.nstatus_Auto:INT","gSt8LoadingNGbox_StateOut.nstatus_Auto:INT","gSt9Feedingpackage_StateOut.nstatus_Auto:INT","gSt10blankingpackage_StateOut.nstatus_Auto:INT","gSt11PackageCart_StateOut[1].nstatus_Auto:INT","gSt11PackageCart_StateOut[2].nstatus_Auto:INT","gSt11PackageCart_StateOut[3].nstatus_Auto:INT","gSt11PackageCart_StateOut[4].nstatus_Auto:INT","gSt11PackageCart_StateOut[5].nstatus_Auto:INT","gSt11PackageCart_StateOut[6].nstatus_Auto:INT","gSt17Cutterstation_StateOut.nstatus_Auto:INT","gSt18Finesealhandling_StateOut.nstatus_Auto:INT","gSt19Fineseal_StateOut.nstatus_Auto:INT","gSt20Fineseal_StateOut.nstatus_Auto:INT","gSt21Weighing_StateOut.nstatus_Auto:INT","gSt22Blankingandhandling_StateOut.nstatus_Auto:INT","gSt23BlankingNGbox_StateOut.nstatus_Auto:INT","gSt24Blankingandscanning_StateOut.nstatus_Auto:INT","gSt25blankingandturning_StateOut.nstatus_Auto:INT","gSt26Blankingtensionstrap_StateOut.nstatus_Auto:INT"
"8717","2025-02-10","09:59:27.97","1739181567975776268","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8718","2025-02-10","09:59:27.98","1739181567979788936","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8719","2025-02-10","09:59:27.98","1739181567983773308","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8720","2025-02-10","09:59:27.98","1739181567987777852","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8721","2025-02-10","09:59:27.99","1739181567991789200","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8722","2025-02-10","09:59:27.99","1739181567995779919","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8723","2025-02-10","09:59:28.00","1739181567999777455","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8724","2025-02-10","09:59:28.00","1739181568003778447","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8725","2025-02-10","09:59:28.00","1739181568007778323","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8726","2025-02-10","09:59:28.01","1739181568011789419","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8727","2025-02-10","09:59:28.01","1739181568015774607","","60","40","65","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8728","2025-02-10","09:59:28.02","1739181568019786843","","60","40","70","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8729","2025-02-10","09:59:28.02","1739181568023771191","","60","40","70","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8730","2025-02-10","09:59:28.02","1739181568027786847","","60","40","70","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8731","2025-02-10","09:59:28.03","1739181568031772119","","70","40","70","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8732","2025-02-10","09:59:28.03","1739181568035776087","","0","40","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8733","2025-02-10","09:59:28.04","1739181568039776503","","10","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8734","2025-02-10","09:59:28.04","1739181568043783099","","15","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8735","2025-02-10","09:59:28.04","1739181568047773387","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8736","2025-02-10","09:59:28.05","1739181568051789595","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8737","2025-02-10","09:59:28.05","1739181568055780063","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8738","2025-02-10","09:59:28.06","1739181568059774419","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8739","2025-02-10","09:59:28.06","1739181568063776851","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8740","2025-02-10","09:59:28.06","1739181568067776175","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8741","2025-02-10","09:59:28.07","1739181568071790283","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8742","2025-02-10","09:59:28.07","1739181568075772291","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8743","2025-02-10","09:59:28.08","1739181568079786579","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8744","2025-02-10","09:59:28.08","1739181568083769691","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8745","2025-02-10","09:59:28.08","1739181568087785515","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8746","2025-02-10","09:59:28.09","1739181568091773667","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8747","2025-02-10","09:59:28.09","1739181568095776302","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8748","2025-02-10","09:59:28.10","1739181568099775206","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8749","2025-02-10","09:59:28.10","1739181568103786182","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8750","2025-02-10","09:59:28.10","1739181568107771382","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8751","2025-02-10","09:59:28.11","1739181568111784398","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8752","2025-02-10","09:59:28.11","1739181568115776714","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8753","2025-02-10","09:59:28.12","1739181568119774826","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8754","2025-02-10","09:59:28.12","1739181568123774786","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8755","2025-02-10","09:59:28.12","1739181568127773042","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8756","2025-02-10","09:59:28.13","1739181568131786082","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8757","2025-02-10","09:59:28.13","1739181568135779874","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8758","2025-02-10","09:59:28.14","1739181568139775430","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8759","2025-02-10","09:59:28.14","1739181568143768634","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8760","2025-02-10","09:59:28.14","1739181568147775938","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8761","2025-02-10","09:59:28.15","1739181568151774302","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8762","2025-02-10","09:59:28.15","1739181568155777886","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8763","2025-02-10","09:59:28.16","1739181568159774894","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8764","2025-02-10","09:59:28.16","1739181568163788018","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8765","2025-02-10","09:59:28.16","1739181568167776962","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8766","2025-02-10","09:59:28.17","1739181568171775446","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8767","2025-02-10","09:59:28.17","1739181568175772610","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8768","2025-02-10","09:59:28.18","1739181568179776290","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8769","2025-02-10","09:59:28.18","1739181568183772326","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8770","2025-02-10","09:59:28.18","1739181568187782390","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8771","2025-02-10","09:59:28.19","1739181568191768922","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8772","2025-02-10","09:59:28.19","1739181568195782333","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8773","2025-02-10","09:59:28.20","1739181568199775993","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8774","2025-02-10","09:59:28.20","1739181568203769521","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8775","2025-02-10","09:59:28.20","1739181568207774437","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8776","2025-02-10","09:59:28.21","1739181568211772021","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8777","2025-02-10","09:59:28.21","1739181568215769965","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8778","2025-02-10","09:59:28.22","1739181568219783941","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8779","2025-02-10","09:59:28.22","1739181568223766249","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8780","2025-02-10","09:59:28.22","1739181568227769689","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8781","2025-02-10","09:59:28.23","1739181568231786353","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8782","2025-02-10","09:59:28.23","1739181568235772969","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8783","2025-02-10","09:59:28.24","1739181568239772041","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8784","2025-02-10","09:59:28.24","1739181568243771533","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8785","2025-02-10","09:59:28.24","1739181568247776989","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8786","2025-02-10","09:59:28.25","1739181568251781533","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8787","2025-02-10","09:59:28.25","1739181568255768593","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8788","2025-02-10","09:59:28.26","1739181568259785449","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8789","2025-02-10","09:59:28.26","1739181568263765513","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8790","2025-02-10","09:59:28.26","1739181568267776489","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8791","2025-02-10","09:59:28.27","1739181568271765601","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8792","2025-02-10","09:59:28.27","1739181568275772089","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8793","2025-02-10","09:59:28.28","1739181568279771461","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8794","2025-02-10","09:59:28.28","1739181568283779377","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8795","2025-02-10","09:59:28.28","1739181568287759537","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8796","2025-02-10","09:59:28.29","1739181568291780053","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8797","2025-02-10","09:59:28.29","1739181568295772788","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8798","2025-02-10","09:59:28.30","1739181568299768764","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8799","2025-02-10","09:59:28.30","1739181568303770560","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8800","2025-02-10","09:59:28.30","1739181568307764700","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8801","2025-02-10","09:59:28.31","1739181568311778016","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8802","2025-02-10","09:59:28.31","1739181568315766264","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8803","2025-02-10","09:59:28.32","1739181568319782460","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8804","2025-02-10","09:59:28.32","1739181568323763736","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8805","2025-02-10","09:59:28.32","1739181568327768400","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8806","2025-02-10","09:59:28.33","1739181568331769536","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8807","2025-02-10","09:59:28.33","1739181568335771620","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8808","2025-02-10","09:59:28.34","1739181568339760828","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8809","2025-02-10","09:59:28.34","1739181568343780252","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8810","2025-02-10","09:59:28.34","1739181568347765440","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8811","2025-02-10","09:59:28.35","1739181568351780400","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8812","2025-02-10","09:59:28.35","1739181568355771972","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8813","2025-02-10","09:59:28.36","1739181568359766940","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8814","2025-02-10","09:59:28.36","1739181568363770488","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8815","2025-02-10","09:59:28.36","1739181568367769368","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8816","2025-02-10","09:59:28.37","1739181568371780020","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8817","2025-02-10","09:59:28.37","1739181568375773992","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8818","2025-02-10","09:59:28.38","1739181568379770220","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8819","2025-02-10","09:59:28.38","1739181568383765848","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8820","2025-02-10","09:59:28.38","1739181568387768904","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8821","2025-02-10","09:59:28.39","1739181568391768372","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8822","2025-02-10","09:59:28.39","1739181568395767672","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8823","2025-02-10","09:59:28.40","1739181568399766527","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8824","2025-02-10","09:59:28.40","1739181568403777575","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8825","2025-02-10","09:59:28.40","1739181568407766711","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8826","2025-02-10","09:59:28.41","1739181568411770535","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8827","2025-02-10","09:59:28.41","1739181568415764075","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8828","2025-02-10","09:59:28.42","1739181568419766135","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8829","2025-02-10","09:59:28.42","1739181568423766023","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8830","2025-02-10","09:59:28.42","1739181568427775895","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8831","2025-02-10","09:59:28.43","1739181568431764731","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8832","2025-02-10","09:59:28.43","1739181568435777471","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8833","2025-02-10","09:59:28.44","1739181568439770795","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8834","2025-02-10","09:59:28.44","1739181568443763075","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8835","2025-02-10","09:59:28.44","1739181568447765819","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8836","2025-02-10","09:59:28.45","1739181568451766103","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8837","2025-02-10","09:59:28.45","1739181568455765283","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8838","2025-02-10","09:59:28.46","1739181568459776211","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8839","2025-02-10","09:59:28.46","1739181568463760223","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8840","2025-02-10","09:59:28.46","1739181568467765091","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8841","2025-02-10","09:59:28.47","1739181568471776715","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8842","2025-02-10","09:59:28.47","1739181568475766655","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8843","2025-02-10","09:59:28.48","1739181568479764527","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8844","2025-02-10","09:59:28.48","1739181568483766779","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8845","2025-02-10","09:59:28.48","1739181568487762851","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8846","2025-02-10","09:59:28.49","1739181568491776827","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8847","2025-02-10","09:59:28.49","1739181568495761775","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8848","2025-02-10","09:59:28.50","1739181568499776578","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8849","2025-02-10","09:59:28.50","1739181568503758094","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8850","2025-02-10","09:59:28.50","1739181568507773558","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8851","2025-02-10","09:59:28.51","1739181568511761374","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8852","2025-02-10","09:59:28.51","1739181568515765762","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8853","2025-02-10","09:59:28.52","1739181568519761858","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8854","2025-02-10","09:59:28.52","1739181568523776026","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8855","2025-02-10","09:59:28.52","1739181568527762690","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8856","2025-02-10","09:59:28.53","1739181568531775118","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8857","2025-02-10","09:59:28.53","1739181568535763894","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8858","2025-02-10","09:59:28.54","1739181568539763830","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8859","2025-02-10","09:59:28.54","1739181568543764774","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8860","2025-02-10","09:59:28.54","1739181568547761206","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8861","2025-02-10","09:59:28.55","1739181568551774522","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8862","2025-02-10","09:59:28.55","1739181568555761930","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8863","2025-02-10","09:59:28.56","1739181568559772090","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8864","2025-02-10","09:59:28.56","1739181568563755070","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8865","2025-02-10","09:59:28.56","1739181568567773906","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8866","2025-02-10","09:59:28.57","1739181568571760162","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
"8867","2025-02-10","09:59:28.57","1739181568575762510","","35","50","500","500","100","20","40","30","10","10","30","40","50","50","60","60","60","60","40","30","250","60","70","30","0","0","30","20"
